Time,Scenario,Current_A,Max_Cell_V,Min_Cell_V,Temp_C,BMS_Status,SoC_Estimate
0.6500000000000004,OC_Fault,10.0,3.7499908333333334,3.7499908333333334,25.1,1,0.8000183333333335
0.6600000000000004,OC_Fault,10.0,3.7499906944444446,3.7499906944444446,25.1,1,0.8000186111111113
0.6700000000000004,OC_Fault,10.0,3.7499905555555557,3.7499905555555557,25.1,1,0.8000188888888891
0.6800000000000004,OC_Fault,10.0,3.749990416666667,3.749990416666667,25.1,1,0.8000191666666668
0.6900000000000004,OC_Fault,10.0,3.7499902777777776,3.7499902777777776,25.1,1,0.8000194444444446
0.7000000000000004,OC_Fault,10.0,3.7499901388888888,3.7499901388888888,25.1,1,0.8000197222222224
0.7100000000000004,OC_Fault,10.0,3.74999,3.74999,25.1,1,0.8000200000000002
0.7200000000000004,OC_Fault,10.0,3.749989861111111,3.749989861111111,25.1,1,0.800020277777778
0.7300000000000004,OC_Fault,10.0,3.7499897222222223,3.7499897222222223,25.1,1,0.8000205555555557
0.7400000000000004,OC_Fault,10.0,3.7499895833333334,3.7499895833333334,25.1,1,0.8000208333333335
0.7500000000000004,OC_Fault,10.0,3.7499894444444446,3.7499894444444446,25.1,1,0.8000211111111113
0.7600000000000005,OC_Fault,10.0,3.7499893055555558,3.7499893055555558,25.1,1,0.8000213888888891
0.7700000000000005,OC_Fault,10.0,3.749989166666667,3.749989166666667,25.1,1,0.8000216666666669
0.7800000000000005,OC_Fault,10.0,3.7499890277777777,3.7499890277777777,25.1,1,0.8000219444444446
0.7900000000000005,OC_Fault,10.0,3.749988888888889,3.749988888888889,25.1,1,0.8000222222222224
0.8000000000000005,OC_Fault,10.0,3.74998875,3.74998875,25.1,1,0.8000225000000002
0.8100000000000005,OC_Fault,10.0,3.749988611111111,3.749988611111111,25.1,1,0.800022777777778
0.8200000000000005,OC_Fault,10.0,3.7499884722222223,3.7499884722222223,25.1,1,0.8000230555555558
0.8300000000000005,OC_Fault,10.0,3.7499883333333335,3.7499883333333335,25.1,1,0.8000233333333335
0.8400000000000005,OC_Fault,10.0,3.7499881944444446,3.7499881944444446,25.1,1,0.8000236111111113
0.8500000000000005,OC_Fault,10.0,3.7499880555555554,3.7499880555555554,25.1,1,0.8000238888888891
0.8600000000000005,OC_Fault,10.0,3.7499879166666665,3.7499879166666665,25.1,1,0.8000241666666669
0.8700000000000006,OC_Fault,10.0,3.7499877777777777,3.7499877777777777,25.1,1,0.8000244444444446
0.8800000000000006,OC_Fault,10.0,3.749987638888889,3.749987638888889,25.1,1,0.8000247222222224
0.8900000000000006,OC_Fault,10.0,3.7499875,3.7499875,25.1,1,0.8000250000000002
0.9000000000000006,OC_Fault,10.0,3.749987361111111,3.749987361111111,25.1,1,0.800025277777778
0.9100000000000006,OC_Fault,10.0,3.7499872222222224,3.7499872222222224,25.1,1,0.8000255555555558
0.9200000000000006,OC_Fault,10.0,3.7499870833333335,3.7499870833333335,25.1,1,0.8000258333333335
0.9300000000000006,OC_Fault,10.0,3.7499869444444447,3.7499869444444447,25.1,1,0.8000261111111113
0.9400000000000006,OC_Fault,10.0,3.7499868055555554,3.7499868055555554,25.1,1,0.8000263888888891
0.9500000000000006,OC_Fault,10.0,3.7499866666666666,3.7499866666666666,25.1,1,0.8000266666666669
0.9600000000000006,OC_Fault,10.0,3.7499865277777777,3.7499865277777777,25.1,1,0.8000269444444447
0.9700000000000006,OC_Fault,10.0,3.749986388888889,3.749986388888889,25.1,1,0.8000272222222224
0.9800000000000006,OC_Fault,10.0,3.74998625,3.74998625,25.1,1,0.8000275000000002
0.9900000000000007,OC_Fault,10.0,3.7499861111111112,3.7499861111111112,25.1,1,0.800027777777778
1.0000000000000007,OC_Fault,400.0,-0.15001944444444426,-0.15001944444444426,185.0,1,0.8000388888888891
1.0100000000000007,OC_Fault,400.0,-0.15002499999999985,-0.15002499999999985,185.0,1,0.8000500000000001
1.0200000000000007,OC_Fault,400.0,-0.15003055555555544,-0.15003055555555544,185.0,1,0.8000611111111112
1.0300000000000007,OC_Fault,400.0,-0.15003611111111104,-0.15003611111111104,185.0,1,0.8000722222222223
1.0400000000000007,OC_Fault,400.0,-0.15004166666666663,-0.15004166666666663,185.0,1,0.8000833333333334
1.0500000000000007,OC_Fault,400.0,-0.15004722222222178,-0.15004722222222178,185.0,1,0.8000944444444444
1.0600000000000007,OC_Fault,400.0,-0.15005277777777737,-0.15005277777777737,185.0,1,0.8001055555555555
1.0700000000000007,OC_Fault,400.0,-0.15005833333333296,-0.15005833333333296,185.0,1,0.8001166666666666
1.0800000000000007,OC_Fault,400.0,-0.15006388888888855,-0.15006388888888855,185.0,1,0.8001277777777777
1.0900000000000007,OC_Fault,400.0,-0.15006944444444414,-0.15006944444444414,185.0,1,0.8001388888888887
1.1000000000000008,OC_Fault,400.0,-0.15007499999999974,-0.15007499999999974,185.0,1,0.8001499999999998
1.1100000000000008,OC_Fault,400.0,-0.15008055555555533,-0.15008055555555533,185.0,1,0.8001611111111109
1.1200000000000008,OC_Fault,400.0,-0.15008611111111092,-0.15008611111111092,185.0,1,0.800172222222222
1.1300000000000008,OC_Fault,400.0,-0.1500916666666665,-0.1500916666666665,185.0,1,0.800183333333333
1.1400000000000008,OC_Fault,400.0,-0.15009722222222166,-0.15009722222222166,185.0,1,0.8001944444444441
1.1500000000000008,OC_Fault,400.0,-0.15010277777777725,-0.15010277777777725,185.0,1,0.8002055555555552
1.1600000000000008,OC_Fault,400.0,-0.15010833333333284,-0.15010833333333284,185.0,1,0.8002166666666662
1.1700000000000008,OC_Fault,400.0,-0.15011388888888844,-0.15011388888888844,185.0,1,0.8002277777777773
1.1800000000000008,OC_Fault,400.0,-0.15011944444444403,-0.15011944444444403,185.0,1,0.8002388888888884
1.1900000000000008,OC_Fault,400.0,-0.15012499999999962,-0.15012499999999962,185.0,1,0.8002499999999995
1.2000000000000008,OC_Fault,400.0,-0.1501305555555552,-0.1501305555555552,185.0,1,0.8002611111111105
1.2100000000000009,OC_Fault,400.0,-0.15013611111111036,-0.15013611111111036,185.0,1,0.8002722222222216
1.2200000000000009,OC_Fault,400.0,-0.15014166666666595,-0.15014166666666595,185.0,1,0.8002833333333327
1.2300000000000009,OC_Fault,400.0,-0.15014722222222154,-0.15014722222222154,185.0,1,0.8002944444444438
1.2400000000000009,OC_Fault,400.0,-0.15015277777777714,-0.15015277777777714,185.0,1,0.8003055555555548
1.2500000000000009,OC_Fault,400.0,-0.15015833333333273,-0.15015833333333273,185.0,1,0.8003166666666659
1.260000000000001,OC_Fault,400.0,-0.15016388888888832,-0.15016388888888832,185.0,1,0.800327777777777
1.270000000000001,OC_Fault,400.0,-0.1501694444444439,-0.1501694444444439,185.0,1,0.800338888888888
1.280000000000001,OC_Fault,400.0,-0.1501749999999995,-0.1501749999999995,185.0,1,0.8003499999999991
1.290000000000001,OC_Fault,400.0,-0.1501805555555551,-0.1501805555555551,185.0,1,0.8003611111111102
1.300000000000001,OC_Fault,400.0,-0.15018611111111024,-0.15018611111111024,185.0,1,0.8003722222222213
1.310000000000001,OC_Fault,400.0,-0.15019166666666584,-0.15019166666666584,185.0,1,0.8003833333333323
1.320000000000001,OC_Fault,400.0,-0.15019722222222143,-0.15019722222222143,185.0,1,0.8003944444444434
1.330000000000001,OC_Fault,400.0,-0.15020277777777702,-0.15020277777777702,185.0,1,0.8004055555555545
1.340000000000001,OC_Fault,400.0,-0.1502083333333326,-0.1502083333333326,185.0,1,0.8004166666666656
1.350000000000001,OC_Fault,400.0,-0.1502138888888882,-0.1502138888888882,185.0,1,0.8004277777777766
1.360000000000001,OC_Fault,400.0,-0.1502194444444438,-0.1502194444444438,185.0,1,0.8004388888888877
1.370000000000001,OC_Fault,400.0,-0.15022499999999894,-0.15022499999999894,185.0,1,0.8004499999999988
1.380000000000001,OC_Fault,400.0,-0.15023055555555453,-0.15023055555555453,185.0,1,0.8004611111111098
1.390000000000001,OC_Fault,400.0,-0.15023611111111013,-0.15023611111111013,185.0,1,0.8004722222222209
1.400000000000001,OC_Fault,400.0,-0.15024166666666572,-0.15024166666666572,185.0,1,0.800483333333332
1.410000000000001,OC_Fault,400.0,-0.1502472222222213,-0.1502472222222213,185.0,1,0.8004944444444431
1.420000000000001,OC_Fault,400.0,-0.1502527777777769,-0.1502527777777769,185.0,1,0.8005055555555541
1.430000000000001,OC_Fault,400.0,-0.1502583333333325,-0.1502583333333325,185.0,1,0.8005166666666652
1.440000000000001,OC_Fault,400.0,-0.1502638888888881,-0.1502638888888881,185.0,1,0.8005277777777763
1.450000000000001,OC_Fault,400.0,-0.15026944444444368,-0.15026944444444368,185.0,1,0.8005388888888874
1.460000000000001,OC_Fault,400.0,-0.15027499999999883,-0.15027499999999883,185.0,1,0.8005499999999984
1.470000000000001,OC_Fault,400.0,-0.15028055555555442,-0.15028055555555442,185.0,1,0.8005611111111095
1.480000000000001,OC_Fault,400.0,-0.15028611111111,-0.15028611111111,185.0,1,0.8005722222222206
1.490000000000001,OC_Fault,400.0,-0.1502916666666656,-0.1502916666666656,185.0,0,0.8005833333333316
1.500000000000001,OC_Fault,400.0,-0.1502972222222212,-0.1502972222222212,185.0,0,0.8005944444444427
1.5100000000000011,OC_Fault,400.0,-0.15030277777777679,-0.15030277777777679,185.0,0,0.8006055555555538
1.5200000000000011,OC_Fault,400.0,-0.15030833333333238,-0.15030833333333238,185.0,0,0.8006166666666649
1.5300000000000011,OC_Fault,400.0,-0.15031388888888753,-0.15031388888888753,185.0,0,0.8006277777777759
1.5400000000000011,OC_Fault,400.0,-0.15031944444444312,-0.15031944444444312,185.0,0,0.800638888888887
1.5500000000000012,OC_Fault,400.0,-0.1503249999999987,-0.1503249999999987,185.0,0,0.8006499999999981
1.5600000000000012,OC_Fault,400.0,-0.1503305555555543,-0.1503305555555543,185.0,0,0.8006611111111092
1.5700000000000012,OC_Fault,400.0,-0.1503361111111099,-0.1503361111111099,185.0,0,0.8006722222222202
1.5800000000000012,OC_Fault,400.0,-0.15034166666666549,-0.15034166666666549,185.0,0,0.8006833333333313
1.5900000000000012,OC_Fault,400.0,-0.15034722222222108,-0.15034722222222108,185.0,0,0.8006944444444424
1.6000000000000012,OC_Fault,400.0,-0.15035277777777667,-0.15035277777777667,185.0,0,0.8007055555555534
1.6100000000000012,OC_Fault,400.0,-0.15035833333333226,-0.15035833333333226,185.0,0,0.8007166666666645
1.6200000000000012,OC_Fault,400.0,-0.1503638888888874,-0.1503638888888874,185.0,0,0.8007277777777756
1.6300000000000012,OC_Fault,400.0,-0.150369444444443,-0.150369444444443,185.0,0,0.8007388888888867
1.6400000000000012,OC_Fault,400.0,-0.1503749999999986,-0.1503749999999986,185.0,0,0.8007499999999977
1.6500000000000012,OC_Fault,400.0,-0.15038055555555419,-0.15038055555555419,185.0,0,0.8007611111111088
1.6600000000000013,OC_Fault,400.0,-0.15038611111110978,-0.15038611111110978,185.0,0,0.8007722222222199
1.6700000000000013,OC_Fault,400.0,-0.15039166666666537,-0.15039166666666537,185.0,0,0.800783333333331
1.6800000000000013,OC_Fault,400.0,-0.15039722222222096,-0.15039722222222096,185.0,0,0.800794444444442
1.6900000000000013,OC_Fault,400.0,-0.1504027777777761,-0.1504027777777761,185.0,0,0.8008055555555531
1.7000000000000013,OC_Fault,400.0,-0.1504083333333317,-0.1504083333333317,185.0,0,0.8008166666666642
1.7100000000000013,OC_Fault,400.0,-0.1504138888888873,-0.1504138888888873,185.0,0,0.8008277777777753
1.7200000000000013,OC_Fault,400.0,-0.15041944444444288,-0.15041944444444288,185.0,0,0.8008388888888863
1.7300000000000013,OC_Fault,400.0,-0.15042499999999848,-0.15042499999999848,185.0,0,0.8008499999999974
1.7400000000000013,OC_Fault,400.0,-0.15043055555555407,-0.15043055555555407,185.0,0,0.8008611111111085
1.7500000000000013,OC_Fault,400.0,-0.15043611111110966,-0.15043611111110966,185.0,0,0.8008722222222195
1.7600000000000013,OC_Fault,400.0,-0.15044166666666525,-0.15044166666666525,185.0,0,0.8008833333333306
1.7700000000000014,OC_Fault,400.0,-0.15044722222222084,-0.15044722222222084,185.0,0,0.8008944444444417
1.7800000000000014,OC_Fault,400.0,-0.150452777777776,-0.150452777777776,185.0,0,0.8009055555555528
1.7900000000000014,OC_Fault,400.0,-0.15045833333333158,-0.15045833333333158,185.0,0,0.8009166666666638
1.8000000000000014,OC_Fault,400.0,-0.15046388888888718,-0.15046388888888718,185.0,0,0.8009277777777749
1.8100000000000014,OC_Fault,400.0,-0.15046944444444277,-0.15046944444444277,185.0,0,0.800938888888886
1.8200000000000014,OC_Fault,400.0,-0.15047499999999836,-0.15047499999999836,185.0,0,0.800949999999997
1.8300000000000014,OC_Fault,400.0,-0.15048055555555395,-0.15048055555555395,185.0,0,0.8009611111111081
1.8400000000000014,OC_Fault,400.0,-0.15048611111110954,-0.15048611111110954,185.0,0,0.8009722222222192
1.8500000000000014,OC_Fault,400.0,-0.1504916666666647,-0.1504916666666647,185.0,0,0.8009833333333303
1.8600000000000014,OC_Fault,400.0,-0.15049722222222028,-0.15049722222222028,185.0,0,0.8009944444444413
1.8700000000000014,OC_Fault,400.0,-0.15050277777777588,-0.15050277777777588,185.0,0,0.8010055555555524
1.8800000000000014,OC_Fault,400.0,-0.15050833333333147,-0.15050833333333147,185.0,0,0.8010166666666635
1.8900000000000015,OC_Fault,400.0,-0.15051388888888706,-0.15051388888888706,185.0,0,0.8010277777777746
1.9000000000000015,OC_Fault,400.0,-0.15051944444444265,-0.15051944444444265,185.0,0,0.8010388888888856
1.9100000000000015,OC_Fault,400.0,-0.15052499999999824,-0.15052499999999824,185.0,0,0.8010499999999967
1.9200000000000015,OC_Fault,400.0,-0.15053055555555384,-0.15053055555555384,185.0,0,0.8010611111111078
1.9300000000000015,OC_Fault,400.0,-0.15053611111110943,-0.15053611111110943,185.0,0,0.8010722222222189
1.9400000000000015,OC_Fault,400.0,-0.15054166666666458,-0.15054166666666458,185.0,0,0.8010833333333299
1.9500000000000015,OC_Fault,400.0,-0.15054722222222017,-0.15054722222222017,185.0,0,0.801094444444441
1.9600000000000015,OC_Fault,400.0,-0.15055277777777576,-0.15055277777777576,185.0,0,0.8011055555555521
1.9700000000000015,OC_Fault,400.0,-0.15055833333333135,-0.15055833333333135,185.0,0,0.8011166666666631
1.9800000000000015,OC_Fault,400.0,-0.15056388888888694,-0.15056388888888694,185.0,0,0.8011277777777742
1.9900000000000015,OC_Fault,400.0,-0.15056944444444254,-0.15056944444444254,185.0,0,0.8011388888888853
2.0000000000000013,OC_Fault,10.0,3.7494304166666685,3.7494304166666685,25.1,0,0.8011391666666631
2.010000000000001,OC_Fault,10.0,3.7494302777777797,3.7494302777777797,25.1,0,0.8011394444444409
2.020000000000001,OC_Fault,10.0,3.749430138888891,3.749430138888891,25.1,0,0.8011397222222186
2.0300000000000007,OC_Fault,10.0,3.749430000000002,3.749430000000002,25.1,0,0.8011399999999964
2.0400000000000005,OC_Fault,10.0,3.749429861111113,3.749429861111113,25.1,0,0.8011402777777742
2.0500000000000003,OC_Fault,10.0,3.749429722222224,3.749429722222224,25.1,0,0.801140555555552
2.06,OC_Fault,10.0,3.749429583333335,3.749429583333335,25.1,0,0.8011408333333297
2.07,OC_Fault,10.0,3.7494294444444463,3.7494294444444463,25.1,0,0.8011411111111075
2.0799999999999996,OC_Fault,10.0,3.7494293055555574,3.7494293055555574,25.1,0,0.8011413888888853
2.0899999999999994,OC_Fault,10.0,3.7494291666666686,3.7494291666666686,25.1,0,0.8011416666666631
2.099999999999999,OC_Fault,10.0,3.7494290277777798,3.7494290277777798,25.1,0,0.8011419444444409
2.109999999999999,OC_Fault,10.0,3.749428888888891,3.749428888888891,25.1,0,0.8011422222222186
2.1199999999999988,OC_Fault,10.0,3.749428750000002,3.749428750000002,25.1,0,0.8011424999999964
2.1299999999999986,OC_Fault,10.0,3.7494286111111133,3.7494286111111133,25.1,0,0.8011427777777742
2.1399999999999983,OC_Fault,10.0,3.749428472222224,3.749428472222224,25.1,0,0.801143055555552
2.149999999999998,OC_Fault,10.0,3.749428333333335,3.749428333333335,25.1,0,0.8011433333333298
2.159999999999998,OC_Fault,10.0,3.7494281944444463,3.7494281944444463,25.1,0,0.8011436111111075
2.1699999999999977,OC_Fault,10.0,3.7494280555555575,3.7494280555555575,25.1,0,0.8011438888888853
2.1799999999999975,OC_Fault,10.0,3.7494279166666686,3.7494279166666686,25.1,0,0.8011441666666631
2.1899999999999973,OC_Fault,10.0,3.74942777777778,3.74942777777778,25.1,0,0.8011444444444409
2.199999999999997,OC_Fault,10.0,3.749427638888891,3.749427638888891,25.1,0,0.8011447222222187
2.209999999999997,OC_Fault,10.0,3.7494275000000017,3.7494275000000017,25.1,0,0.8011449999999964
2.2199999999999966,OC_Fault,10.0,3.749427361111113,3.749427361111113,25.1,0,0.8011452777777742
2.2299999999999964,OC_Fault,10.0,3.749427222222224,3.749427222222224,25.1,0,0.801145555555552
2.239999999999996,OC_Fault,10.0,3.749427083333335,3.749427083333335,25.1,0,0.8011458333333298
2.249999999999996,OC_Fault,10.0,3.7494269444444464,3.7494269444444464,25.1,0,0.8011461111111076
2.259999999999996,OC_Fault,10.0,3.7494268055555575,3.7494268055555575,25.1,0,0.8011463888888853
2.2699999999999956,OC_Fault,10.0,3.7494266666666687,3.7494266666666687,25.1,0,0.8011466666666631
2.2799999999999954,OC_Fault,10.0,3.74942652777778,3.74942652777778,25.1,0,0.8011469444444409
2.289999999999995,OC_Fault,10.0,3.749426388888891,3.749426388888891,25.1,0,0.8011472222222187
2.299999999999995,OC_Fault,10.0,3.7494262500000017,3.7494262500000017,25.1,0,0.8011474999999965
2.3099999999999947,OC_Fault,10.0,3.749426111111113,3.749426111111113,25.1,0,0.8011477777777742
2.3199999999999945,OC_Fault,10.0,3.749425972222224,3.749425972222224,25.1,0,0.801148055555552
2.3299999999999943,OC_Fault,10.0,3.7494258333333352,3.7494258333333352,25.1,0,0.8011483333333298
2.339999999999994,OC_Fault,10.0,3.7494256944444464,3.7494256944444464,25.1,0,0.8011486111111076
2.349999999999994,OC_Fault,10.0,3.7494255555555576,3.7494255555555576,25.1,0,0.8011488888888854
2.3599999999999937,OC_Fault,10.0,3.7494254166666687,3.7494254166666687,25.1,0,0.8011491666666631
2.3699999999999934,OC_Fault,10.0,3.7494252777777795,3.7494252777777795,25.1,0,0.8011494444444409
2.3799999999999932,OC_Fault,10.0,3.7494251388888906,3.7494251388888906,25.1,0,0.8011497222222187
2.389999999999993,OC_Fault,10.0,3.749425000000002,3.749425000000002,25.1,0,0.8011499999999965
2.399999999999993,OC_Fault,10.0,3.749424861111113,3.749424861111113,25.1,0,0.8011502777777743
2.4099999999999926,OC_Fault,10.0,3.749424722222224,3.749424722222224,25.1,0,0.801150555555552
2.4199999999999924,OC_Fault,10.0,3.7494245833333353,3.7494245833333353,25.1,0,0.8011508333333298
2.429999999999992,OC_Fault,10.0,3.7494244444444464,3.7494244444444464,25.1,0,0.8011511111111076
2.439999999999992,OC_Fault,10.0,3.7494243055555576,3.7494243055555576,25.1,0,0.8011513888888854
2.4499999999999917,OC_Fault,10.0,3.749424166666669,3.749424166666669,25.1,0,0.8011516666666632
2.4599999999999915,OC_Fault,10.0,3.7494240277777795,3.7494240277777795,25.1,0,0.8011519444444409
2.4699999999999913,OC_Fault,10.0,3.7494238888888907,3.7494238888888907,25.1,0,0.8011522222222187
2.479999999999991,OC_Fault,10.0,3.749423750000002,3.749423750000002,25.1,0,0.8011524999999965
2.489999999999991,OC_Fault,10.0,3.749423611111113,3.749423611111113,25.1,0,0.8011527777777743
2.4999999999999907,OC_Fault,10.0,3.749423472222224,3.749423472222224,25.1,0,0.801153055555552
2.5099999999999905,OC_Fault,10.0,3.7494233333333353,3.7494233333333353,25.1,0,0.8011533333333298
2.5199999999999902,OC_Fault,10.0,3.7494231944444465,3.7494231944444465,25.1,0,0.8011536111111076
2.52999999999999,OC_Fault,10.0,3.749423055555557,3.749423055555557,25.1,0,0.8011538888888854
2.53999999999999,OC_Fault,10.0,3.7494229166666684,3.7494229166666684,25.1,0,0.8011541666666632
2.5499999999999896,OC_Fault,10.0,3.7494227777777795,3.7494227777777795,25.1,0,0.801154444444441
2.5599999999999894,OC_Fault,10.0,3.7494226388888907,3.7494226388888907,25.1,0,0.8011547222222187
2.569999999999989,OC_Fault,10.0,3.749422500000002,3.749422500000002,25.1,0,0.8011549999999965
2.579999999999989,OC_Fault,10.0,3.749422361111113,3.749422361111113,25.1,0,0.8011552777777743
2.5899999999999888,OC_Fault,10.0,3.749422222222224,3.749422222222224,25.1,0,0.8011555555555521
2.5999999999999885,OC_Fault,10.0,3.7494220833333354,3.7494220833333354,25.1,0,0.8011558333333298
2.6099999999999883,OC_Fault,10.0,3.7494219444444465,3.7494219444444465,25.1,0,0.8011561111111076
2.619999999999988,OC_Fault,10.0,3.7494218055555573,3.7494218055555573,25.1,0,0.8011563888888854
2.629999999999988,OC_Fault,10.0,3.7494216666666684,3.7494216666666684,25.1,0,0.8011566666666632
