Time,Scenario,In_Current,Max_Cell_V,Min_Cell_V,Temp_C,Status,SoC_Estimate,V_Plausibility_Err
0.2800000000000001,REQ_01_SoC,100.0,2.849959722222222,2.849959722222222,35.0,1,0.8000805555555561,0.0
0.2900000000000001,REQ_01_SoC,100.0,2.8499583333333334,2.8499583333333334,35.0,1,0.8000833333333339,0.0
0.3000000000000001,REQ_01_SoC,100.0,2.849956944444444,2.849956944444444,35.0,1,0.8000861111111117,0.0
0.3100000000000001,REQ_01_SoC,100.0,2.8499555555555554,2.8499555555555554,35.0,1,0.8000888888888895,0.0
0.3200000000000001,REQ_01_SoC,100.0,2.8499541666666666,2.8499541666666666,35.0,1,0.8000916666666673,0.0
0.3300000000000001,REQ_01_SoC,100.0,2.849952777777778,2.849952777777778,35.0,1,0.8000944444444451,0.0
0.34000000000000014,REQ_01_SoC,100.0,2.849951388888889,2.849951388888889,35.0,1,0.8000972222222229,0.0
0.35000000000000014,REQ_01_SoC,100.0,2.8499499999999998,2.8499499999999998,35.0,1,0.8001000000000007,0.0
0.36000000000000015,REQ_01_SoC,100.0,2.849948611111111,2.849948611111111,35.0,1,0.8001027777777785,0.0
0.37000000000000016,REQ_01_SoC,100.0,2.849947222222222,2.849947222222222,35.0,1,0.8001055555555563,0.0
0.38000000000000017,REQ_01_SoC,100.0,2.849945833333333,2.849945833333333,35.0,1,0.8001083333333341,0.0
0.3900000000000002,REQ_01_SoC,100.0,2.849944444444444,2.849944444444444,35.0,1,0.8001111111111119,0.0
0.4000000000000002,REQ_01_SoC,100.0,2.8499430555555554,2.8499430555555554,35.0,1,0.8001138888888897,0.0
0.4100000000000002,REQ_01_SoC,100.0,2.8499416666666666,2.8499416666666666,35.0,1,0.8001166666666675,0.0
0.4200000000000002,REQ_01_SoC,100.0,2.849940277777778,2.849940277777778,35.0,1,0.8001194444444453,0.0
0.4300000000000002,REQ_01_SoC,100.0,2.8499388888888886,2.8499388888888886,35.0,1,0.8001222222222231,0.0
0.4400000000000002,REQ_01_SoC,100.0,2.8499375,2.8499375,35.0,1,0.8001250000000009,0.0
0.45000000000000023,REQ_01_SoC,100.0,2.849936111111111,2.849936111111111,35.0,1,0.8001277777777787,0.0
0.46000000000000024,REQ_01_SoC,100.0,2.8499347222222218,2.8499347222222218,35.0,1,0.8001305555555565,0.0
0.47000000000000025,REQ_01_SoC,100.0,2.849933333333333,2.849933333333333,35.0,1,0.8001333333333343,0.0
0.48000000000000026,REQ_01_SoC,100.0,2.849931944444444,2.849931944444444,35.0,1,0.800136111111112,0.0
0.49000000000000027,REQ_01_SoC,100.0,2.8499305555555554,2.8499305555555554,35.0,1,0.8001388888888898,0.0
0.5000000000000002,REQ_01_SoC,100.0,2.8499291666666666,2.8499291666666666,35.0,1,0.8001416666666676,0.0
0.5100000000000002,REQ_01_SoC,100.0,2.8499277777777774,2.8499277777777774,35.0,1,0.8001444444444454,0.0
0.5200000000000002,REQ_01_SoC,100.0,2.8499263888888886,2.8499263888888886,35.0,1,0.8001472222222232,0.0
0.5300000000000002,REQ_01_SoC,100.0,2.849925,2.849925,35.0,1,0.800150000000001,0.0
0.5400000000000003,REQ_01_SoC,100.0,2.8499236111111106,2.8499236111111106,35.0,1,0.8001527777777788,0.0
0.5500000000000003,REQ_01_SoC,100.0,2.849922222222222,2.849922222222222,35.0,1,0.8001555555555566,0.0
0.5600000000000003,REQ_01_SoC,100.0,2.849920833333333,2.849920833333333,35.0,1,0.8001583333333344,0.0
0.5700000000000003,REQ_01_SoC,100.0,2.8499194444444442,2.8499194444444442,35.0,1,0.8001611111111122,0.0
0.5800000000000003,REQ_01_SoC,100.0,2.8499180555555554,2.8499180555555554,35.0,1,0.80016388888889,0.0
0.5900000000000003,REQ_01_SoC,100.0,2.849916666666666,2.849916666666666,35.0,1,0.8001666666666678,0.0
0.6000000000000003,REQ_01_SoC,100.0,2.8499152777777774,2.8499152777777774,35.0,1,0.8001694444444456,0.0
0.6100000000000003,REQ_01_SoC,100.0,2.8499138888888886,2.8499138888888886,35.0,1,0.8001722222222234,0.0
0.6200000000000003,REQ_01_SoC,100.0,2.8499124999999994,2.8499124999999994,35.0,1,0.8001750000000012,0.0
0.6300000000000003,REQ_01_SoC,100.0,2.8499111111111106,2.8499111111111106,35.0,1,0.800177777777779,0.0
0.6400000000000003,REQ_01_SoC,100.0,2.849909722222222,2.849909722222222,35.0,1,0.8001805555555568,0.0
0.6500000000000004,REQ_01_SoC,100.0,2.849908333333333,2.849908333333333,35.0,1,0.8001833333333346,0.0
0.6600000000000004,REQ_01_SoC,100.0,2.8499069444444443,2.8499069444444443,35.0,1,0.8001861111111124,0.0
0.6700000000000004,REQ_01_SoC,100.0,2.849905555555555,2.849905555555555,35.0,1,0.8001888888888902,0.0
0.6800000000000004,REQ_01_SoC,100.0,2.8499041666666662,2.8499041666666662,35.0,1,0.800191666666668,0.0
0.6900000000000004,REQ_01_SoC,100.0,2.8499027777777775,2.8499027777777775,35.0,1,0.8001944444444458,0.0
0.7000000000000004,REQ_01_SoC,100.0,2.849901388888888,2.849901388888888,35.0,1,0.8001972222222236,0.0
0.7100000000000004,REQ_01_SoC,100.0,2.8498999999999994,2.8498999999999994,35.0,1,0.8002000000000014,0.0
0.7200000000000004,REQ_01_SoC,100.0,2.8498986111111106,2.8498986111111106,35.0,1,0.8002027777777792,0.0
0.7300000000000004,REQ_01_SoC,100.0,2.849897222222222,2.849897222222222,35.0,1,0.800205555555557,0.0
0.7400000000000004,REQ_01_SoC,100.0,2.849895833333333,2.849895833333333,35.0,1,0.8002083333333347,0.0
0.7500000000000004,REQ_01_SoC,100.0,2.849894444444444,2.849894444444444,35.0,1,0.8002111111111125,0.0
0.7600000000000005,REQ_01_SoC,100.0,2.849893055555555,2.849893055555555,35.0,1,0.8002138888888903,0.0
0.7700000000000005,REQ_01_SoC,100.0,2.8498916666666663,2.8498916666666663,35.0,1,0.8002166666666681,0.0
0.7800000000000005,REQ_01_SoC,100.0,2.849890277777777,2.849890277777777,35.0,1,0.8002194444444459,0.0
0.7900000000000005,REQ_01_SoC,100.0,2.8498888888888882,2.8498888888888882,35.0,1,0.8002222222222237,0.0
0.8000000000000005,REQ_01_SoC,100.0,2.8498874999999995,2.8498874999999995,35.0,1,0.8002250000000015,0.0
0.8100000000000005,REQ_01_SoC,100.0,2.8498861111111107,2.8498861111111107,35.0,1,0.8002277777777793,0.0
0.8200000000000005,REQ_01_SoC,100.0,2.849884722222222,2.849884722222222,35.0,1,0.8002305555555571,0.0
0.8300000000000005,REQ_01_SoC,100.0,2.8498833333333327,2.8498833333333327,35.0,1,0.8002333333333349,0.0
0.8400000000000005,REQ_01_SoC,100.0,2.849881944444444,2.849881944444444,35.0,1,0.8002361111111127,0.0
0.8500000000000005,REQ_01_SoC,100.0,2.849880555555555,2.849880555555555,35.0,1,0.8002388888888905,0.0
0.8600000000000005,REQ_01_SoC,100.0,2.849879166666666,2.849879166666666,35.0,1,0.8002416666666683,0.0
0.8700000000000006,REQ_01_SoC,100.0,2.849877777777777,2.849877777777777,35.0,1,0.8002444444444461,0.0
0.8800000000000006,REQ_01_SoC,100.0,2.8498763888888883,2.8498763888888883,35.0,1,0.8002472222222239,0.0
0.8900000000000006,REQ_01_SoC,100.0,2.8498749999999995,2.8498749999999995,35.0,1,0.8002500000000017,0.0
0.9000000000000006,REQ_01_SoC,100.0,2.8498736111111107,2.8498736111111107,35.0,1,0.8002527777777795,0.0
0.9100000000000006,REQ_01_SoC,100.0,2.8498722222222215,2.8498722222222215,35.0,1,0.8002555555555573,0.0
0.9200000000000006,REQ_01_SoC,100.0,2.8498708333333327,2.8498708333333327,35.0,1,0.8002583333333351,0.0
0.9300000000000006,REQ_01_SoC,100.0,2.849869444444444,2.849869444444444,35.0,1,0.8002611111111129,0.0
0.9400000000000006,REQ_01_SoC,100.0,2.8498680555555547,2.8498680555555547,35.0,1,0.8002638888888907,0.0
0.9500000000000006,REQ_01_SoC,100.0,2.849866666666666,2.849866666666666,35.0,1,0.8002666666666685,0.0
0.9600000000000006,REQ_01_SoC,100.0,2.849865277777777,2.849865277777777,35.0,1,0.8002694444444463,0.0
0.9700000000000006,REQ_01_SoC,100.0,2.8498638888888883,2.8498638888888883,35.0,1,0.800272222222224,0.0
0.9800000000000006,REQ_01_SoC,100.0,2.8498624999999995,2.8498624999999995,35.0,1,0.8002750000000018,0.0
0.9900000000000007,REQ_01_SoC,100.0,2.8498611111111103,2.8498611111111103,35.0,1,0.8002777777777796,0.0
1.0000000000000007,REQ_01_SoC,100.0,2.8498597222222215,2.8498597222222215,35.0,1,0.8002805555555574,0.0
1.0100000000000007,REQ_01_SoC,100.0,2.8498583333333327,2.8498583333333327,35.0,1,0.8002833333333352,0.0
1.0200000000000007,REQ_01_SoC,100.0,2.8498569444444435,2.8498569444444435,35.0,1,0.800286111111113,0.0
1.0300000000000007,REQ_01_SoC,100.0,2.8498555555555547,2.8498555555555547,35.0,1,0.8002888888888908,0.0
1.0400000000000007,REQ_01_SoC,100.0,2.849854166666666,2.849854166666666,35.0,1,0.8002916666666686,0.0
1.0500000000000007,REQ_01_SoC,100.0,2.849852777777777,2.849852777777777,35.0,1,0.8002944444444464,0.0
1.0600000000000007,REQ_01_SoC,100.0,2.8498513888888883,2.8498513888888883,35.0,1,0.8002972222222242,0.0
1.0700000000000007,REQ_01_SoC,100.0,2.849849999999999,2.849849999999999,35.0,1,0.800300000000002,0.0
1.0800000000000007,REQ_01_SoC,100.0,2.8498486111111103,2.8498486111111103,35.0,1,0.8003027777777798,0.0
1.0900000000000007,REQ_01_SoC,100.0,2.8498472222222215,2.8498472222222215,35.0,1,0.8003055555555576,0.0
1.1000000000000008,REQ_01_SoC,100.0,2.8498458333333323,2.8498458333333323,35.0,1,0.8003083333333354,0.0
1.1100000000000008,REQ_01_SoC,100.0,2.8498444444444435,2.8498444444444435,35.0,1,0.8003111111111132,0.0
1.1200000000000008,REQ_01_SoC,100.0,2.8498430555555547,2.8498430555555547,35.0,1,0.800313888888891,0.0
1.1300000000000008,REQ_01_SoC,100.0,2.849841666666666,2.849841666666666,35.0,1,0.8003166666666688,0.0
1.1400000000000008,REQ_01_SoC,100.0,2.849840277777777,2.849840277777777,35.0,1,0.8003194444444466,0.0
1.1500000000000008,REQ_01_SoC,100.0,2.849838888888888,2.849838888888888,35.0,1,0.8003222222222244,0.0
1.1600000000000008,REQ_01_SoC,100.0,2.849837499999999,2.849837499999999,35.0,1,0.8003250000000022,0.0
1.1700000000000008,REQ_01_SoC,100.0,2.8498361111111103,2.8498361111111103,35.0,1,0.80032777777778,0.0
1.1800000000000008,REQ_01_SoC,100.0,2.849834722222221,2.849834722222221,35.0,1,0.8003305555555578,0.0
1.1900000000000008,REQ_01_SoC,100.0,2.8498333333333323,2.8498333333333323,35.0,1,0.8003333333333356,0.0
1.2000000000000008,REQ_01_SoC,100.0,2.8498319444444435,2.8498319444444435,35.0,1,0.8003361111111134,0.0
1.2100000000000009,REQ_01_SoC,100.0,2.8498305555555548,2.8498305555555548,35.0,1,0.8003388888888912,0.0
1.2200000000000009,REQ_01_SoC,100.0,2.849829166666666,2.849829166666666,35.0,1,0.800341666666669,0.0
1.2300000000000009,REQ_01_SoC,100.0,2.8498277777777767,2.8498277777777767,35.0,1,0.8003444444444467,0.0
1.2400000000000009,REQ_01_SoC,100.0,2.849826388888888,2.849826388888888,35.0,1,0.8003472222222245,0.0
1.2500000000000009,REQ_01_SoC,100.0,2.849824999999999,2.849824999999999,35.0,1,0.8003500000000023,0.0
1.260000000000001,REQ_01_SoC,100.0,2.84982361111111,2.84982361111111,35.0,1,0.8003527777777801,0.0
1.270000000000001,REQ_01_SoC,100.0,2.849822222222221,2.849822222222221,35.0,1,0.8003555555555579,0.0
1.280000000000001,REQ_01_SoC,100.0,2.8498208333333324,2.8498208333333324,35.0,1,0.8003583333333357,0.0
1.290000000000001,REQ_01_SoC,100.0,2.8498194444444436,2.8498194444444436,35.0,1,0.8003611111111135,0.0
1.300000000000001,REQ_01_SoC,100.0,2.849818055555555,2.849818055555555,35.0,1,0.8003638888888913,0.0
1.310000000000001,REQ_01_SoC,100.0,2.8498166666666656,2.8498166666666656,35.0,1,0.8003666666666691,0.0
1.320000000000001,REQ_01_SoC,100.0,2.8498152777777768,2.8498152777777768,35.0,1,0.8003694444444469,0.0
1.330000000000001,REQ_01_SoC,100.0,2.849813888888888,2.849813888888888,35.0,1,0.8003722222222247,0.0
1.340000000000001,REQ_01_SoC,100.0,2.8498124999999987,2.8498124999999987,35.0,1,0.8003750000000025,0.0
1.350000000000001,REQ_01_SoC,100.0,2.84981111111111,2.84981111111111,35.0,1,0.8003777777777803,0.0
1.360000000000001,REQ_01_SoC,100.0,2.849809722222221,2.849809722222221,35.0,1,0.8003805555555581,0.0
1.370000000000001,REQ_01_SoC,100.0,2.8498083333333324,2.8498083333333324,35.0,1,0.8003833333333359,0.0
1.380000000000001,REQ_01_SoC,100.0,2.8498069444444436,2.8498069444444436,35.0,1,0.8003861111111137,0.0
1.390000000000001,REQ_01_SoC,100.0,2.8498055555555544,2.8498055555555544,35.0,1,0.8003888888888915,0.0
1.400000000000001,REQ_01_SoC,100.0,2.8498041666666656,2.8498041666666656,35.0,1,0.8003916666666693,0.0
1.410000000000001,REQ_01_SoC,100.0,2.849802777777777,2.849802777777777,35.0,1,0.8003944444444471,0.0
1.420000000000001,REQ_01_SoC,100.0,2.8498013888888876,2.8498013888888876,35.0,1,0.8003972222222249,0.0
1.430000000000001,REQ_01_SoC,100.0,2.849799999999999,2.849799999999999,35.0,1,0.8004000000000027,0.0
1.440000000000001,REQ_01_SoC,100.0,2.84979861111111,2.84979861111111,35.0,1,0.8004027777777805,0.0
1.450000000000001,REQ_01_SoC,100.0,2.849797222222221,2.849797222222221,35.0,1,0.8004055555555583,0.0
1.460000000000001,REQ_01_SoC,100.0,2.8497958333333324,2.8497958333333324,35.0,1,0.800408333333336,0.0
1.470000000000001,REQ_01_SoC,100.0,2.849794444444443,2.849794444444443,35.0,1,0.8004111111111138,0.0
1.480000000000001,REQ_01_SoC,100.0,2.8497930555555544,2.8497930555555544,35.0,1,0.8004138888888916,0.0
1.490000000000001,REQ_01_SoC,100.0,2.8497916666666656,2.8497916666666656,35.0,1,0.8004166666666694,0.0
1.500000000000001,REQ_01_SoC,100.0,2.8497902777777764,2.8497902777777764,35.0,1,0.8004194444444472,0.0
1.5100000000000011,REQ_01_SoC,100.0,2.8497888888888876,2.8497888888888876,35.0,1,0.800422222222225,0.0
1.5200000000000011,REQ_01_SoC,100.0,2.849787499999999,2.849787499999999,35.0,1,0.8004250000000028,0.0
1.5300000000000011,REQ_01_SoC,100.0,2.84978611111111,2.84978611111111,35.0,1,0.8004277777777806,0.0
1.5400000000000011,REQ_01_SoC,100.0,2.8497847222222212,2.8497847222222212,35.0,1,0.8004305555555584,0.0
1.5500000000000012,REQ_01_SoC,100.0,2.849783333333332,2.849783333333332,35.0,1,0.8004333333333362,0.0
1.5600000000000012,REQ_01_SoC,100.0,2.849781944444443,2.849781944444443,35.0,1,0.800436111111114,0.0
1.5700000000000012,REQ_01_SoC,100.0,2.8497805555555544,2.8497805555555544,35.0,1,0.8004388888888918,0.0
1.5800000000000012,REQ_01_SoC,100.0,2.849779166666665,2.849779166666665,35.0,1,0.8004416666666696,0.0
1.5900000000000012,REQ_01_SoC,100.0,2.8497777777777764,2.8497777777777764,35.0,1,0.8004444444444474,0.0
1.6000000000000012,REQ_01_SoC,100.0,2.8497763888888876,2.8497763888888876,35.0,1,0.8004472222222252,0.0
1.6100000000000012,REQ_01_SoC,100.0,2.849774999999999,2.849774999999999,35.0,1,0.800450000000003,0.0
1.6200000000000012,REQ_01_SoC,100.0,2.84977361111111,2.84977361111111,35.0,1,0.8004527777777808,0.0
1.6300000000000012,REQ_01_SoC,100.0,2.849772222222221,2.849772222222221,35.0,1,0.8004555555555586,0.0
1.6400000000000012,REQ_01_SoC,100.0,2.849770833333332,2.849770833333332,35.0,1,0.8004583333333364,0.0
1.6500000000000012,REQ_01_SoC,100.0,2.8497694444444432,2.8497694444444432,35.0,1,0.8004611111111142,0.0
1.6600000000000013,REQ_01_SoC,100.0,2.849768055555554,2.849768055555554,35.0,1,0.800463888888892,0.0
1.6700000000000013,REQ_01_SoC,100.0,2.8497666666666652,2.8497666666666652,35.0,1,0.8004666666666698,0.0
1.6800000000000013,REQ_01_SoC,100.0,2.8497652777777764,2.8497652777777764,35.0,1,0.8004694444444476,0.0
1.6900000000000013,REQ_01_SoC,100.0,2.8497638888888877,2.8497638888888877,35.0,1,0.8004722222222254,0.0
1.7000000000000013,REQ_01_SoC,100.0,2.849762499999999,2.849762499999999,35.0,1,0.8004750000000032,0.0
1.7100000000000013,REQ_01_SoC,100.0,2.8497611111111096,2.8497611111111096,35.0,1,0.800477777777781,0.0
1.7200000000000013,REQ_01_SoC,100.0,2.849759722222221,2.849759722222221,35.0,1,0.8004805555555587,0.0
1.7300000000000013,REQ_01_SoC,100.0,2.849758333333332,2.849758333333332,35.0,1,0.8004833333333365,0.0
1.7400000000000013,REQ_01_SoC,100.0,2.849756944444443,2.849756944444443,35.0,1,0.8004861111111143,0.0
1.7500000000000013,REQ_01_SoC,100.0,2.849755555555554,2.849755555555554,35.0,1,0.8004888888888921,0.0
1.7600000000000013,REQ_01_SoC,100.0,2.8497541666666653,2.8497541666666653,35.0,1,0.8004916666666699,0.0
1.7700000000000014,REQ_01_SoC,100.0,2.8497527777777765,2.8497527777777765,35.0,1,0.8004944444444477,0.0
1.7800000000000014,REQ_01_SoC,100.0,2.8497513888888877,2.8497513888888877,35.0,1,0.8004972222222255,0.0
1.7900000000000014,REQ_01_SoC,100.0,2.8497499999999985,2.8497499999999985,35.0,1,0.8005000000000033,0.0
1.8000000000000014,REQ_01_SoC,100.0,2.8497486111111097,2.8497486111111097,35.0,1,0.8005027777777811,0.0
1.8100000000000014,REQ_01_SoC,100.0,2.849747222222221,2.849747222222221,35.0,1,0.8005055555555589,0.0
1.8200000000000014,REQ_01_SoC,100.0,2.8497458333333316,2.8497458333333316,35.0,1,0.8005083333333367,0.0
1.8300000000000014,REQ_01_SoC,100.0,2.849744444444443,2.849744444444443,35.0,1,0.8005111111111145,0.0
1.8400000000000014,REQ_01_SoC,100.0,2.849743055555554,2.849743055555554,35.0,1,0.8005138888888923,0.0
1.8500000000000014,REQ_01_SoC,100.0,2.8497416666666653,2.8497416666666653,35.0,1,0.8005166666666701,0.0
1.8600000000000014,REQ_01_SoC,100.0,2.8497402777777765,2.8497402777777765,35.0,1,0.8005194444444479,0.0
1.8700000000000014,REQ_01_SoC,100.0,2.8497388888888873,2.8497388888888873,35.0,1,0.8005222222222257,0.0
1.8800000000000014,REQ_01_SoC,100.0,2.8497374999999985,2.8497374999999985,35.0,1,0.8005250000000035,0.0
1.8900000000000015,REQ_01_SoC,100.0,2.8497361111111097,2.8497361111111097,35.0,1,0.8005277777777813,0.0
1.9000000000000015,REQ_01_SoC,100.0,2.8497347222222205,2.8497347222222205,35.0,1,0.8005305555555591,0.0
1.9100000000000015,REQ_01_SoC,100.0,2.8497333333333317,2.8497333333333317,35.0,1,0.8005333333333369,0.0
1.9200000000000015,REQ_01_SoC,100.0,2.849731944444443,2.849731944444443,35.0,1,0.8005361111111147,0.0
1.9300000000000015,REQ_01_SoC,100.0,2.849730555555554,2.849730555555554,35.0,1,0.8005388888888925,0.0
1.9400000000000015,REQ_01_SoC,100.0,2.8497291666666653,2.8497291666666653,35.0,1,0.8005416666666703,0.0
1.9500000000000015,REQ_01_SoC,100.0,2.849727777777776,2.849727777777776,35.0,1,0.8005444444444481,0.0
1.9600000000000015,REQ_01_SoC,100.0,2.8497263888888873,2.8497263888888873,35.0,1,0.8005472222222259,0.0
1.9700000000000015,REQ_01_SoC,100.0,2.8497249999999985,2.8497249999999985,35.0,1,0.8005500000000036,0.0
1.9800000000000015,REQ_01_SoC,100.0,2.8497236111111093,2.8497236111111093,35.0,1,0.8005527777777814,0.0
1.9900000000000015,REQ_01_SoC,100.0,2.8497222222222205,2.8497222222222205,35.0,1,0.8005555555555592,0.0
2.0000000000000013,REQ_01_SoC,100.0,2.8497208333333317,2.8497208333333317,35.0,1,0.800558333333337,0.0
2.010000000000001,REQ_01_SoC,100.0,2.849719444444443,2.849719444444443,35.0,1,0.8005611111111148,0.0
2.020000000000001,REQ_01_SoC,100.0,2.849718055555554,2.849718055555554,35.0,1,0.8005638888888926,0.0
2.0300000000000007,REQ_01_SoC,100.0,2.849716666666665,2.849716666666665,35.0,1,0.8005666666666704,0.0
2.0400000000000005,REQ_01_SoC,100.0,2.849715277777776,2.849715277777776,35.0,1,0.8005694444444482,0.0
2.0500000000000003,REQ_01_SoC,100.0,2.8497138888888873,2.8497138888888873,35.0,1,0.800572222222226,0.0
2.06,REQ_01_SoC,100.0,2.849712499999998,2.849712499999998,35.0,1,0.8005750000000038,0.0
2.07,REQ_01_SoC,100.0,2.8497111111111093,2.8497111111111093,35.0,1,0.8005777777777816,0.0
2.0799999999999996,REQ_01_SoC,100.0,2.8497097222222205,2.8497097222222205,35.0,1,0.8005805555555594,0.0
2.0899999999999994,REQ_01_SoC,100.0,2.8497083333333317,2.8497083333333317,35.0,1,0.8005833333333372,0.0
2.099999999999999,REQ_01_SoC,100.0,2.849706944444443,2.849706944444443,35.0,1,0.800586111111115,0.0
2.109999999999999,REQ_01_SoC,100.0,2.8497055555555537,2.8497055555555537,35.0,1,0.8005888888888928,0.0
2.1199999999999988,REQ_01_SoC,100.0,2.849704166666665,2.849704166666665,35.0,1,0.8005916666666706,0.0
2.1299999999999986,REQ_01_SoC,100.0,2.849702777777776,2.849702777777776,35.0,1,0.8005944444444484,0.0
2.1399999999999983,REQ_01_SoC,100.0,2.849701388888887,2.849701388888887,35.0,1,0.8005972222222262,0.0
2.149999999999998,REQ_01_SoC,100.0,2.849699999999998,2.849699999999998,35.0,1,0.800600000000004,0.0
2.159999999999998,REQ_01_SoC,100.0,2.8496986111111093,2.8496986111111093,35.0,1,0.8006027777777818,0.0
2.1699999999999977,REQ_01_SoC,100.0,2.8496972222222205,2.8496972222222205,35.0,1,0.8006055555555596,0.0
2.1799999999999975,REQ_01_SoC,100.0,2.8496958333333318,2.8496958333333318,35.0,1,0.8006083333333374,0.0
2.1899999999999973,REQ_01_SoC,100.0,2.8496944444444425,2.8496944444444425,35.0,1,0.8006111111111152,0.0
2.199999999999997,REQ_01_SoC,100.0,2.8496930555555537,2.8496930555555537,35.0,1,0.800613888888893,0.0
2.209999999999997,REQ_01_SoC,100.0,2.849691666666665,2.849691666666665,35.0,1,0.8006166666666708,0.0
2.2199999999999966,REQ_01_SoC,100.0,2.8496902777777757,2.8496902777777757,35.0,1,0.8006194444444485,0.0
2.2299999999999964,REQ_01_SoC,100.0,2.849688888888887,2.849688888888887,35.0,1,0.8006222222222263,0.0
2.239999999999996,REQ_01_SoC,100.0,2.849687499999998,2.849687499999998,35.0,1,0.8006250000000041,0.0
2.249999999999996,REQ_01_SoC,100.0,2.8496861111111094,2.8496861111111094,35.0,1,0.8006277777777819,0.0
2.259999999999996,REQ_01_SoC,100.0,2.8496847222222206,2.8496847222222206,35.0,1,0.8006305555555597,0.0
2.2699999999999956,REQ_01_SoC,100.0,2.8496833333333313,2.8496833333333313,35.0,1,0.8006333333333375,0.0
2.2799999999999954,REQ_01_SoC,100.0,2.8496819444444426,2.8496819444444426,35.0,1,0.8006361111111153,0.0
2.289999999999995,REQ_01_SoC,100.0,2.8496805555555538,2.8496805555555538,35.0,1,0.8006388888888931,0.0
2.299999999999995,REQ_01_SoC,100.0,2.8496791666666645,2.8496791666666645,35.0,1,0.8006416666666709,0.0
2.3099999999999947,REQ_01_SoC,100.0,2.8496777777777758,2.8496777777777758,35.0,1,0.8006444444444487,0.0
2.3199999999999945,REQ_01_SoC,100.0,2.849676388888887,2.849676388888887,35.0,1,0.8006472222222265,0.0
2.3299999999999943,REQ_01_SoC,100.0,2.849674999999998,2.849674999999998,35.0,1,0.8006500000000043,0.0
2.339999999999994,REQ_01_SoC,100.0,2.8496736111111094,2.8496736111111094,35.0,1,0.8006527777777821,0.0
2.349999999999994,REQ_01_SoC,100.0,2.84967222222222,2.84967222222222,35.0,1,0.8006555555555599,0.0
2.3599999999999937,REQ_01_SoC,100.0,2.8496708333333314,2.8496708333333314,35.0,1,0.8006583333333377,0.0
